RES_ID,Fecha_Viaje,Fecha_Reserva,Lead_Time_Dias,Noches_Estancia,Barco,Compañia,Tipo_Ruta,Suite_Type,Booking_Source,Package,Guest_Country,Cabinas_Totales_Barco,Cabinas_Reservadas,Porcentaje_Ocupacion_Ciclo,Pasajeros_Reserva,Tripulacion,Ingreso_Total_Reserva_USD,Gasto_Promedio_Diario_Huesped_USD,Puntuacion_Satisfaccion
RES-00139,2018-01-06,2017-09-05,123.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive,USA,2805,1,87.88,1,2350,1723.4,179.08,4.7
RES-00140,2018-01-06,2017-10-15,83.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive,UK,2805,1,87.88,3,2350,3504.3,178.42,5.0
RES-00141,2018-01-06,2017-09-21,107.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,Full Board,UK,2805,1,87.88,1,2350,1677.1,169.82,4.8
RES-00142,2018-01-06,2017-09-08,120.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,All Inclusive,MEXICO,2805,1,87.88,1,2350,1782.45,190.89,4.9
RES-00143,2018-01-06,2017-09-23,105.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive,UK,2805,1,87.88,2,2350,2708.3,188.03,4.8
RES-00144,2018-01-06,2017-11-27,40.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Direct,All Inclusive,USA,2805,1,87.88,1,2350,1667.4,167.88,4.5
RES-00145,2018-01-06,2017-08-17,142.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,All Inclusive,USA,2805,1,87.88,2,2350,2395.8,156.78,4.7
RES-00146,2018-01-06,2017-11-23,44.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Direct,All Inclusive + EXC,USA,2805,1,87.88,1,2350,1756.35,185.67,5.0
RES-00147,2018-01-06,2017-09-17,111.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Web,Full Board,UK,2805,1,87.88,2,2350,2577.7,174.97,4.9
RES-00148,2018-01-06,2017-09-10,118.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Direct,All Inclusive,USA,2805,1,87.88,1,2350,1751.75,184.75,4.6
RES-00149,2018-01-06,2017-09-24,104.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive + EXC,USA,2805,1,87.88,1,2350,1792.75,192.95,4.8
RES-00150,2018-01-06,2017-08-26,133.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Direct,All Inclusive,MEXICO,2805,1,87.88,1,2350,1716.75,177.75,4.7
RES-00151,2018-01-06,2017-12-02,35.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive,USA,1643,1,85.25,2,1388,3858.48,131.56,4.6
RES-00152,2018-01-06,2017-08-11,148.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive,ITALY,1643,1,85.25,1,1388,2640.87,127.83,4.8
RES-00153,2018-01-06,2017-10-20,78.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,Full Board,FRANCE,1643,1,85.25,1,1388,2764.53,141.57,4.7
RES-00154,2018-01-06,2017-10-02,96.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,GERMANY,1643,1,85.25,1,1388,2642.76,128.04,4.7
RES-00155,2018-01-06,2017-09-24,104.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,Full Board,MEXICO,1643,1,85.25,2,1388,3759.48,126.06,4.4
RES-00156,2018-01-06,2017-11-04,63.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive + EXC,USA,1643,1,85.25,2,1388,3931.38,135.61,4.6
RES-00157,2018-01-06,2017-08-16,143.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,UK,1643,1,85.25,2,1388,3903.12,134.04,4.4
RES-00158,2018-01-06,2017-11-15,52.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,Full Board,USA,1643,1,85.25,2,1388,3803.22,128.49,4.7
RES-00159,2018-01-06,2017-11-21,46.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board + EXC,USA,1643,2,85.25,2,1388,5390.82,133.89,4.6
RES-00160,2018-01-06,2017-11-01,66.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board,USA,1643,1,85.25,2,1388,3976.56,138.12,4.6
RES-00161,2018-01-06,2017-12-17,20.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,SPAIN,1643,1,85.25,2,1388,4150.44,147.78,4.3
RES-00162,2018-01-06,2017-10-27,71.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive + EXC,MEXICO,1643,2,85.25,4,1388,7803.0,133.95,4.5
RES-00163,2018-01-06,2017-11-06,61.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,Full Board + EXC,ITALY,1643,1,85.25,2,1388,3749.04,125.48,4.5
RES-00164,2018-01-06,2017-10-21,77.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,Full Board + EXC,GERMANY,1643,2,85.25,4,1388,7777.08,133.23,4.6
RES-00165,2018-01-06,2017-11-20,47.0,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive,GERMANY,1643,1,85.25,1,1388,2721.51,136.79,4.5
RES-00166,2018-01-06,2017-09-25,103.0,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,GERMANY,1250,1,75.63,1,1458,1056.57,186.59,5.0
RES-00167,2018-01-06,2017-11-04,63.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,UK,1250,1,75.63,1,1458,1063.05,188.75,4.8
RES-00168,2018-01-06,2017-09-26,102.0,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,Web,Full Board,USA,1250,1,75.63,3,1458,2078.19,175.71,4.9
RES-00169,2018-01-06,2017-11-03,64.0,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board,UK,1250,1,75.63,1,1458,1087.02,196.74,4.8
RES-00170,2018-01-06,2017-11-17,50.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive,USA,1250,1,75.63,1,1458,1096.44,199.88,4.9
RES-00171,2018-01-06,2017-10-20,78.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive,USA,1250,1,75.63,2,1458,1578.9,180.35,4.6
RES-00172,2018-01-06,2017-09-04,124.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board + EXC,UK,1250,1,75.63,1,1458,1081.77,194.99,4.8
RES-00173,2018-01-06,2017-09-18,110.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive + EXC,GERMANY,1250,1,75.63,2,1458,1592.16,182.56,4.9
RES-00174,2018-01-06,2017-10-22,76.0,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board,GERMANY,1250,1,75.63,2,1458,1607.76,185.16,4.9
RES-00175,2018-01-06,2017-11-30,37.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board + EXC,UK,1250,1,75.63,1,1458,1081.83,195.01,5.0
RES-00176,2018-01-06,2017-11-10,57.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive,UK,1250,1,75.63,2,1458,1684.74,197.99,4.8
RES-00177,2018-01-06,2017-08-28,131.0,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,USA,1250,1,75.63,2,1458,1595.4,183.1,4.9
RES-00178,2018-01-06,2017-08-24,135.0,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,Web,All Inclusive,MEXICO,1250,1,75.63,2,1458,1658.88,193.68,5.0
RES-00179,2018-01-06,2017-11-19,48.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board + EXC,USA,1250,1,75.63,1,1458,1078.98,194.06,4.9
RES-00180,2018-01-06,2017-11-29,38.0,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive,FRANCE,1250,1,75.63,2,1458,1618.92,187.02,4.9
RES-00181,2018-01-06,2017-10-07,91.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,Full Board,UK,2612,2,83.4,2,1688,4700.64,128.19,4.2
RES-00182,2018-01-06,2017-09-26,102.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,GERMANY,2612,1,83.4,2,1688,3410.4,130.35,4.5
RES-00183,2018-01-06,2017-08-29,130.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Direct,Full Board,FRANCE,2612,1,83.4,2,1688,3359.84,127.19,4.2
RES-00184,2018-01-06,2017-08-29,130.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,Full Board + EXC,USA,2612,1,83.4,1,1688,2441.2,139.55,4.2
RES-00185,2018-01-06,2017-10-18,80.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,UK,2612,1,83.4,2,1688,3236.16,119.46,4.1
RES-00186,2018-01-06,2017-11-11,56.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,B2B,Full Board + EXC,MEXICO,2612,1,83.4,1,1688,2366.8,130.25,4.3
RES-00187,2018-01-06,2017-12-06,31.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,Full Board,USA,2612,1,83.4,2,1688,3404.32,129.97,4.1
RES-00188,2018-01-06,2017-08-09,150.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Direct,All Inclusive,GERMANY,2612,1,83.4,2,1688,3491.04,135.39,4.3
RES-00189,2018-01-06,2017-10-19,79.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive + EXC,USA,2612,1,83.4,1,1688,2404.0,134.9,4.3
RES-00190,2018-01-06,2017-11-12,55.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,USA,2612,1,83.4,1,1688,2433.2,138.55,4.3
RES-00191,2018-01-06,2017-09-01,127.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,Web,Full Board,SPAIN,2612,1,83.4,2,1688,3503.84,136.19,4.2
RES-00192,2018-01-06,2017-12-02,35.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Direct,All Inclusive + EXC,USA,2612,1,83.4,1,1688,2362.48,168.85,4.0
RES-00193,2018-01-06,2017-09-26,102.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive,SPAIN,2612,1,83.4,1,1688,2297.92,121.64,4.2
RES-00194,2018-01-06,2017-09-12,116.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive + EXC,SPAIN,2612,1,83.4,2,1688,3282.72,122.37,4.2
RES-00195,2018-01-06,2017-10-17,81.0,8,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,Full Board + EXC,USA,2612,1,83.4,1,1688,2373.52,131.09,4.2
RES-00196,2018-01-06,2017-11-01,66.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,Full Board,USA,1646,1,80.44,1,1416,2771.01,142.29,4.8
RES-00197,2018-01-06,2017-10-11,87.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive,UK,1646,2,80.44,4,1416,8777.88,168.85,4.6
RES-00198,2018-01-06,2017-11-21,46.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board + EXC,USA,1646,1,80.44,2,1416,4473.0,165.7,4.7
RES-00199,2018-01-06,2017-11-08,59.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,USA,1646,2,80.44,2,1416,6043.68,170.16,5.0
RES-00200,2018-01-06,2017-09-30,98.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board,USA,1646,1,80.44,2,1416,4248.72,153.24,4.3
RES-00201,2018-01-06,2018-01-01,5.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board,UNKNOWN,1646,1,80.44,1,1416,2895.93,156.17,4.7
RES-00202,2018-01-06,2017-11-04,63.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive + EXC,UNKNOWN,1646,1,80.44,2,1416,4334.58,158.01,4.6
RES-00203,2018-01-06,2017-10-24,74.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,All Inclusive,FRANCE,1646,2,80.44,2,1416,5886.54,161.43,4.6
RES-00204,2018-01-06,2017-09-07,121.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Direct,All Inclusive + EXC,USA,1646,1,80.44,2,1416,4421.52,162.84,4.5
RES-00205,2018-01-06,2017-10-29,69.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive + EXC,GERMANY,1646,2,80.44,4,1416,8454.6,152.05,4.7
RES-00206,2018-01-06,2017-10-23,75.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,FRANCE,1646,2,80.44,4,1416,8712.36,159.21,4.6
RES-00207,2018-01-06,2017-08-02,157.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board,USA,1646,1,80.44,1,1416,2961.63,163.47,4.7
RES-00208,2018-01-06,2017-09-03,125.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive + EXC,MEXICO,1646,1,80.44,2,1416,4377.6,160.4,4.8
RES-00209,2018-01-06,2017-09-23,105.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive + EXC,GERMANY,1646,1,80.44,2,1416,4287.6,155.4,4.8
RES-00210,2018-01-06,2017-10-24,74.0,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive + EXC,UK,1646,1,80.44,1,1416,2793.06,144.74,4.6
RES-00211,2018-01-06,2017-10-22,76.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,Full Board,ITALY,1347,1,91.12,1,1253,4696.77,195.69,4.5
RES-00212,2018-01-06,2017-10-17,81.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,Full Board,SPAIN,1347,2,91.12,4,1253,14354.6,193.25,4.8
RES-00213,2018-01-06,2017-10-04,94.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,Full Board,USA,1347,1,91.12,1,1253,4717.05,197.25,4.9
RES-00214,2018-01-06,2017-09-07,121.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive + EXC,USA,1347,2,91.12,2,1253,9660.3,205.95,4.9
RES-00215,2018-01-06,2017-09-20,108.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Web,All Inclusive,CANADA,1347,1,91.12,2,1253,6966.7,185.15,4.5
RES-00216,2018-01-06,2017-10-20,78.0,13,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Direct,All Inclusive,MEXICO,1347,1,91.12,1,1253,4827.68,205.76,4.8
RES-00217,2018-01-06,2017-09-18,110.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,All Inclusive,CANADA,1347,1,91.12,2,1253,7648.94,211.39,4.7
RES-00218,2018-01-06,2017-11-14,53.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,All Inclusive,UK,1347,1,91.12,2,1253,7410.0,202.2,4.8
RES-00219,2018-01-06,2017-09-10,118.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,All Inclusive,USA,1347,2,91.12,4,1253,15216.76,209.83,4.7
RES-00220,2018-01-06,2017-11-08,59.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Direct,Full Board + EXC,FRANCE,1347,1,91.12,2,1253,7171.32,193.02,4.8
RES-00221,2018-01-06,2017-10-07,91.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,Full Board,ITALY,1347,1,91.12,2,1253,6938.88,184.08,4.7
RES-00222,2018-01-06,2017-08-01,158.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,Full Board,FRANCE,1347,1,91.12,1,1253,4999.8,168.85,4.6
RES-00223,2018-01-06,2017-07-30,160.0,13,Queen Mary 2,Cunard Line,Transatlántico,Interior,Direct,All Inclusive,SPAIN,1347,2,91.12,2,1253,9957.22,217.37,4.9
RES-00224,2018-01-06,2017-10-29,69.0,13,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,All Inclusive,USA,1347,1,91.12,1,1253,4727.58,198.06,4.7
RES-00225,2018-01-06,2017-12-05,32.0,13,Queen Mary 2,Cunard Line,Transatlántico,Suite,B2B,All Inclusive + EXC,USA,1347,1,91.12,2,1253,7361.38,200.33,4.8
RES-00226,2018-01-06,2017-11-10,57.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,All Inclusive,CANADA,2732,1,90.06,1,1500,1699.74,117.69,4.2
RES-00227,2018-01-06,2017-11-07,60.0,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive + EXC,UK,2732,1,90.06,1,1500,1741.02,168.85,4.3
RES-00228,2018-01-06,2017-10-08,90.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,All Inclusive,ITALY,2732,1,90.06,1,1500,1701.54,117.99,4.2
RES-00229,2018-01-06,2017-10-18,80.0,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,SPAIN,2732,1,90.06,2,1500,2465.52,122.66,4.3
RES-00230,2018-01-06,2017-10-06,92.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,GERMANY,2732,2,90.06,4,1500,4769.76,115.94,4.3
RES-00231,2018-01-06,2017-10-15,83.0,6,AIDAcosma,AIDA Cruises,Canarias,Suite,B2B,All Inclusive + EXC,USA,2732,1,90.06,1,1500,1807.32,135.62,4.2
RES-00232,2018-01-06,2017-09-14,114.0,6,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive + EXC,USA,2732,1,90.06,2,1500,2382.48,115.74,4.5
RES-00233,2018-01-06,2017-08-26,133.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive,UK,2732,1,90.06,1,1500,1645.92,108.72,4.2
RES-00234,2018-01-06,2017-11-17,50.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board,UK,2732,1,90.06,2,1500,2349.48,112.99,4.3
RES-00235,2018-01-06,2017-08-29,130.0,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive,USA,2732,1,90.06,2,1500,2418.0,118.7,4.2
RES-00236,2018-01-06,2017-08-08,151.0,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board,SPAIN,2732,1,90.06,1,1500,1694.22,116.77,4.3
RES-00237,2018-01-06,2017-10-17,81.0,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive,USA,2732,1,90.06,1,1500,1646.46,108.81,4.3
RES-00238,2018-01-06,2017-10-05,93.0,6,AIDAcosma,AIDA Cruises,Canarias,Suite,B2B,Full Board + EXC,USA,2732,1,90.06,2,1500,2421.12,118.96,4.4
RES-00239,2018-01-06,2017-08-14,145.0,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive + EXC,USA,2732,1,90.06,3,1500,3122.82,118.29,4.6
RES-00240,2018-01-06,2017-11-27,40.0,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,USA,2732,2,90.06,2,1500,3280.32,107.76,4.4
RES-00241,2018-01-07,2017-09-06,123.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Direct,All Inclusive + EXC,SPAIN,2626,1,79.28,2,2138,3236.8,148.4,4.3
RES-00242,2018-01-07,2017-10-05,94.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Direct,All Inclusive + EXC,USA,2626,2,79.28,4,2138,6634.32,154.14,4.4
RES-00243,2018-01-07,2017-10-01,98.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Web,All Inclusive,FRANCE,2626,1,79.28,1,2138,2235.38,153.74,4.6
RES-00244,2018-01-07,2017-10-06,93.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive,UK,2626,1,79.28,1,2138,2277.94,159.82,4.5
RES-00245,2018-01-07,2017-09-25,104.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Suite,B2B,Full Board,UK,2626,1,79.28,2,2138,3408.3,160.65,4.5
RES-00246,2018-01-07,2017-07-25,166.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board + EXC,SPAIN,2626,2,79.28,4,2138,6564.88,151.66,4.6
RES-00247,2018-01-07,2017-11-18,50.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,Full Board,USA,2626,1,79.28,1,2138,2174.27,145.01,4.4
RES-00248,2018-01-07,2017-11-02,66.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Suite,B2B,Full Board + EXC,UK,2626,1,79.28,2,2138,3361.4,157.3,4.6
RES-00249,2018-01-07,2017-09-03,126.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board,UNKNOWN,2626,1,79.28,2,2138,3202.92,145.98,4.5
RES-00250,2018-01-07,2017-10-21,78.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,B2B,All Inclusive + EXC,SPAIN,2626,1,79.28,1,2138,2121.21,137.43,4.5
RES-00251,2018-01-07,2017-12-10,28.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Direct,Full Board,UK,2626,1,79.28,1,2138,2268.21,158.43,4.4
RES-00252,2018-01-07,2017-12-07,31.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Suite,B2B,Full Board + EXC,USA,2626,1,79.28,1,2138,2224.95,152.25,4.5
RES-00253,2018-01-07,2018-01-02,5.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Direct,All Inclusive,FRANCE,2626,1,79.28,2,2138,3215.38,146.87,4.5
RES-00254,2018-01-07,2017-10-06,93.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board,ITALY,2626,1,79.28,2,2138,3326.12,168.85,4.4
RES-00255,2018-01-07,2017-11-02,66.0,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Direct,All Inclusive,USA,2626,1,79.28,2,2138,3217.9,147.05,4.5
RES-00256,2018-01-07,2017-11-14,54.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,All Inclusive,USA,2805,1,89.42,2,2350,2475.5,164.75,4.7
RES-00257,2018-01-07,2017-09-15,114.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,Full Board,FRANCE,2805,1,89.42,1,2350,1708.3,176.06,4.6
RES-00258,2018-01-07,2017-09-26,103.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Direct,Full Board,USA,2805,1,89.42,1,2350,1715.1,177.42,4.8
RES-00259,2018-01-07,2017-10-19,80.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,Full Board,GERMANY,2805,2,89.42,2,2350,3172.2,151.62,4.8
RES-00260,2018-01-07,2017-09-01,128.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,All Inclusive,SPAIN,2805,2,89.42,2,2350,3477.4,182.14,4.6
RES-00261,2018-01-07,2017-12-08,30.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive,UK,2805,1,89.42,2,2350,2707.0,187.9,4.9
RES-00262,2018-01-07,2017-10-08,91.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Direct,All Inclusive,UNKNOWN,2805,1,89.42,1,2350,1687.15,171.83,4.8
RES-00263,2018-01-07,2017-10-23,76.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,Direct,All Inclusive,ITALY,2805,1,89.42,1,2350,1745.6,183.52,4.5
RES-00264,2018-01-07,2017-08-05,155.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive + EXC,MEXICO,2805,1,89.42,2,2350,2657.6,182.96,4.9
RES-00265,2018-01-07,2017-09-21,108.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive,USA,2805,1,89.42,2,2350,2681.0,185.3,4.7
RES-00266,2018-01-07,2017-09-10,119.0,5,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,All Inclusive,USA,2805,2,89.42,2,2350,3437.7,178.17,4.8
RES-00267,2018-01-07,2017-10-18,81.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Direct,All Inclusive,USA,2805,1,89.42,1,2350,1680.5,168.85,4.8
RES-00268,2018-01-07,2017-09-26,103.0,5,Icon of the Seas,Royal Caribbean,Caribe,Suite,Web,Full Board,MEXICO,2805,1,89.42,2,2350,2483.1,168.85,4.7
RES-00269,2018-01-07,2017-11-22,46.0,5,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,Full Board,UK,2805,1,89.42,2,2350,2479.7,165.17,5.0
RES-00270,2018-01-07,2017-10-24,75.0,5,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive,CANADA,2805,2,89.42,2,2350,3394.2,173.82,4.8
RES-00271,2018-01-07,2017-08-05,155.0,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive + EXC,USA,1643,1,80.46,2,1388,4879.82,139.01,4.4
RES-00272,2018-01-07,2017-10-22,77.0,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Direct,All Inclusive + EXC,USA,1643,1,80.46,1,1388,3257.54,130.54,4.6
RES-00273,2018-01-07,2017-12-09,29.0,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,Full Board + EXC,MEXICO,1643,1,80.46,2,1388,4651.24,128.62,4.5
RES-00274,2018-01-07,2017-10-14,85.0,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive,UK,1643,2,80.46,4,1388,9324.48,168.85,4.6
RES-00275,2018-01-07,2017-11-17,51.0,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive,GERMANY,1643,1,80.46,2,1388,4755.52,133.36,4.7
RES-00276,2018-01-07,2017-09-22,107.0,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,CANADA,1643,1,80.46,1,1388,3353.79,139.29,4.4
RES-00277,2018-01-07,2017-08-02,158.0,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive + EXC,USA,1643,1,80.46,1,1388,3233.34,128.34,4.3
RES-00278,2018-01-07,2017-12-01,37.0,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,Web,All Inclusive,UK,1643,1,80.46,1,1388,3152.05,120.95,4.6
RES-00279,2018-01-07,2017-11-26,42.0,11,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive + EXC,SPAIN,1643,1,80.46,2,1388,4532.44,123.22,4.5
